"Entity","Code","Year","Total_Renewable","Hydropower","Wind","Solar","Other_renewables"
"United Kingdom","GBR",2021,1224773,54184,649239,121285,400065
"United Kingdom","GBR",2022,1031274,56608,805425,133389,35852
"United Kingdom","GBR",2023,1051405,55376,823087,138844,34098
"United Kingdom","GBR",2024,1447059,57642,840578,147895,400944
"United States","USA",1965,33229641,19897409,0,0,13332232
"United States","USA",1966,16061376,1999369,0,0,14062007
"United States","USA",1967,36795652,22722081,0,0,14073571
"United States","USA",1968,38361516,22815471,0,0,15546045
"United States","USA",1969,27225559,25602853,0,0,1622706
"United States","USA",1970,41585140,25349237,0,0,16235903
"United States","USA",1971,16856668,272254,0,0,16584414
"United States","USA",1972,29738895,27871597,0,0,1867298
"United States","USA",1973,22771820,2782127,0,0,19989693
"United States","USA",1974,51132728,30728464,0,0,20404264
"United States","USA",1975,22816449,3062148,0,0,19754301
"United States","USA",1976,51546999,28982245,0,0,22564754
"United States","USA",1977,46121846,22585725,0,0,23536121
"United States","USA",1978,53311639,28632852,0,0,24678787
"United States","USA",1979,54349570,28593533,0,0,25756037
"United States","USA",1980,29476137,2820021,0,0,26656116
"United States","USA",1981,54028581,26650977,0,0,27377604
"United States","USA",1982,29560341,3155293,0,0,26405048
"United States","USA",1983,34435308,33867764,269495,3,298046
"United States","USA",1984,75439706,32758725,6555555,530101,35595325
"United States","USA",1985,81668708,28718237,5820202,10737374,36392895
"United States","USA",1986,51972716,29697498,4231313,14173738,3870167
"United States","USA",1987,49856605,2554102,3576768,1060303,42665432
"United States","USA",1988,75298183,22838464,879798,9185859,42394062
"United States","USA",1989,100191776,27472418,21333768,2531323,48854267
"United States","USA",1990,125629297,2922809,28167677,37079495,57459316
"United States","USA",1991,69377894,28732602,29807587,4782529,6055176
"United States","USA",1992,160009327,25142567,29166899,40884447,64815414
"United States","USA",1993,112495643,27925095,30361888,47516188,6692472
"United States","USA",1994,49066910,2593413,34819283,5018728,6635486
"United States","USA",1995,74555358,31121982,31962152,5144716,6326508
"United States","USA",1996,128039031,34754947,32667363,54134125,6482596
"United States","USA",1997,48681172,3559731,33212476,5326957,6582008
"United States","USA",1998,121799160,32208926,30562587,52465934,6561713
"United States","USA",1999,60330559,3166052,45333314,5183421,6647772
"United States","USA",2000,151359986,27276135,5649759,51851267,66582825
"United States","USA",2001,80501425,21024,68053846,5743511,6683044
"United States","USA",2002,49470538,25816757,10458869,6015976,7178936
"United States","USA",2003,41366902,26997098,1130047,6106543,7133214
"United States","USA",2004,117549856,26255466,14286607,69813246,7194537
"United States","USA",2005,126783098,26642773,17990454,74890065,7259806
"United States","USA",2006,116894698,285544,26857714,82443213,7308227
"United States","USA",2007,77443372,24304407,34797905,10954105,7386955
"United States","USA",2008,170909813,25105386,55922325,16330626,73551476
"United States","USA",2009,129861352,27153308,74632454,20759604,7315986
"United States","USA",2010,117325789,2572747,9560833,30130365,75061844
"United States","USA",2011,45139859,31609534,1213905,4738904,7577516
"United States","USA",2012,51434792,27403003,14224414,9037014,770361
"United States","USA",2013,125055566,26654984,1695351,16039696,80665535
"United States","USA",2014,81547262,25575058,18349019,29216162,8407023
"United States","USA",2015,37154210,24645312,192645,3942626,8373627
"United States","USA",2016,132581676,26376367,22928542,554202,82722565
"United States","USA",2017,48335150,29680646,2568714,7805758,8280032
"United States","USA",2018,40687052,2895146,27542166,9430808,818932
"United States","USA",2019,50014905,28546765,2988712,10797374,7682054
"United States","USA",2020,57598781,2827805,34135156,13204141,7431679
"United States","USA",2021,87098488,24896278,38201694,16608282,7392234
"United States","USA",2022,50943854,25127354,4386842,20714546,715112
"United States","USA",2023,59222994,24142657,4253953,24135051,6691333
"United States","USA",2024,124771214,23871255,4580345,30622928,65696686
"Upper-middle-income countries","REG",1965,15458015,15458014,0,0,1
"Upper-middle-income countries","REG",1966,17081770,17081648,0,0,122
"Upper-middle-income countries","REG",1967,16861066,16860893,0,0,173
"Upper-middle-income countries","REG",1968,19449927,19449748,0,0,179
"Upper-middle-income countries","REG",1969,21034985,21034807,0,0,178
"Upper-middle-income countries","REG",1970,9692719,2323386,0,0,7369333
"Upper-middle-income countries","REG",1971,25223461,24142075,0,0,1081386
"Upper-middle-income countries","REG",1972,37338785,25392809,0,0,11945976
"Upper-middle-income countries","REG",1973,16665127,2677421,0,0,13987706
"Upper-middle-income countries","REG",1974,31496153,29713998,0,0,1782155
"Upper-middle-income countries","REG",1975,5168901,3044733,0,0,2124168
"Upper-middle-income countries","REG",1976,24451952,3328948,0,0,21123004
"Upper-middle-income countries","REG",1977,60438342,36189856,0,0,24248486
"Upper-middle-income countries","REG",1978,64879742,39360574,0,0,25519168
"Upper-middle-income countries","REG",1979,76604170,42464136,0,0,34140034
"Upper-middle-income countries","REG",1980,7896047,4628521,0,0,3267526
"Upper-middle-income countries","REG",1981,8198562,4875921,0,0,3322641
"Upper-middle-income countries","REG",1982,8976015,5004567,0,0,3971448
"Upper-middle-income countries","REG",1983,53986051,5271747,0,0,48714304
"Upper-middle-income countries","REG",1984,106086728,57989056,0,0,48097672
"Upper-middle-income countries","REG",1985,47360260,42090128,0,0,5270132
"Upper-middle-income countries","REG",1986,11491786,4316263,0,0,7175523
"Upper-middle-income countries","REG",1987,54283421,45726917,0,0,8556504
"Upper-middle-income countries","REG",1988,13570277,4965942,0,0,8604335
"Upper-middle-income countries","REG",1989,59090892,50403558,0,0,8687334
"Upper-middle-income countries","REG",1990,66580392,52737573,3020202,3,10822614
"Upper-middle-income countries","REG",1991,16658030,5404121,10090909,4,1162996
"Upper-middle-income countries","REG",1992,26521652,56162,13231313,6,13234171
"Upper-middle-income countries","REG",1993,40966413,6204191,21312122,8,13450092
"Upper-middle-income countries","REG",1994,118200360,64803094,38883838,1,14513427
"Upper-middle-income countries","REG",1995,31591406,6935998,6231617,12,18423779
"Upper-middle-income countries","REG",1996,100705362,71314233,11195739,15,18195375
"Upper-middle-income countries","REG",1997,29900146,7283775,2291718,17,20324636
"Upper-middle-income countries","REG",1998,138175253,75302856,41709656,21017,21141724
"Upper-middle-income countries","REG",1999,88786251,7487321,58661836,24026,22613068
"Upper-middle-income countries","REG",2000,73266647,7894042,721357,40171012,24480236
"Upper-middle-income countries","REG",2001,49437809,8066722,9347529,5251175,26772383
"Upper-middle-income countries","REG",2002,29533596,8462065,10942787,7309825,2818919
"Upper-middle-income countries","REG",2003,52945856,8592715,12821237,9237,31522667
"Upper-middle-income countries","REG",2004,157978577,97351544,16344239,10852172,33430622
"Upper-middle-income countries","REG",2005,49889316,10455206,23612604,11962464,3859042
"Upper-middle-income countries","REG",2006,112944635,11233636,44315705,16028488,41366806
"Upper-middle-income countries","REG",2007,86670791,11821005,7054135,18208706,49586945
"Upper-middle-income countries","REG",2008,109551658,13337211,15747804,23205039,57261604
"Upper-middle-income countries","REG",2009,82025136,13187645,31350634,37418398,68459
"Upper-middle-income countries","REG",2010,187436687,14543765,5606234,83337134,83949554
"Upper-middle-income countries","REG",2011,21587807,1469359,8360173,2884572,8873703
"Upper-middle-income countries","REG",2012,235005272,16304484,118715935,4701848,95283005
"Upper-middle-income countries","REG",2013,54400922,16592904,15849849,11017924,10940245
"Upper-middle-income countries","REG",2014,34878246,177627,19094427,2781685,12824507
"Upper-middle-income countries","REG",2015,102078052,18272146,23398746,46308643,14098517
"Upper-middle-income countries","REG",2016,72777216,18959409,30829556,7634487,15353764
"Upper-middle-income countries","REG",2017,54279357,19270176,3873747,13386057,17749377
"Upper-middle-income countries","REG",2018,88957384,19787825,46055258,2047976,21066325
"Upper-middle-income countries","REG",2019,33283914,2096647,5212219,2683784,23291264
"Upper-middle-income countries","REG",2020,56829206,21235605,5953443,3225262,26414896
"Upper-middle-income countries","REG",2021,15392589,206125,8151936,4055276,2979252
"Upper-middle-income countries","REG",2022,19946529,2147531,9343102,5223544,3232352
"Upper-middle-income countries","REG",2023,102929520,20700754,10758953,71124805,345008
"Upper-middle-income countries","REG",2024,80100959,21948037,12041744,10025585,36085593
"Uzbekistan","UZB",1985,54314427,54314427,0,0,0
"Uzbekistan","UZB",1986,4618273,4618273,0,0,0
"Uzbekistan","UZB",1987,67705207,67705207,0,0,0
"Uzbekistan","UZB",1988,71638474,71638474,0,0,0
"Uzbekistan","UZB",1989,5502153,5502153,0,0,0
"Uzbekistan","UZB",1990,6648,6648,0,0,0
"Uzbekistan","UZB",1991,6031,6031,0,0,0
"Uzbekistan","UZB",1992,6281,6281,0,0,0
"Uzbekistan","UZB",1993,7358,7358,0,0,0
"Uzbekistan","UZB",1994,7156,7156,0,0,0
"Uzbekistan","UZB",1995,6188,6188,0,0,0
"Uzbekistan","UZB",1996,6525,6525,0,0,0
"Uzbekistan","UZB",1997,5777,5777,0,0,0
"Uzbekistan","UZB",1998,5758,5758,0,0,0
"Uzbekistan","UZB",1999,5692,5692,0,0,0
"Uzbekistan","UZB",2000,5879,5879,0,0,0
"Uzbekistan","UZB",2001,6017,6017,0,0,0
"Uzbekistan","UZB",2002,6186,6186,0,0,0
"Uzbekistan","UZB",2003,71548724,71548724,0,0,0
"Uzbekistan","UZB",2004,64934173,64934173,0,0,0
"Uzbekistan","UZB",2005,6875604,6875604,0,0,0
"Uzbekistan","UZB",2006,58497224,58497224,0,0,0
"Uzbekistan","UZB",2007,64571,64571,0,0,0
"Uzbekistan","UZB",2008,43859,43859,0,0,0
"Uzbekistan","UZB",2009,64833,64833,0,0,0
"Uzbekistan","UZB",2010,81921,81921,0,0,0
"Uzbekistan","UZB",2011,57213,57213,0,0,0
"Uzbekistan","UZB",2012,63549814,63549814,0,0,0
"Uzbekistan","UZB",2013,627,627,0,0,0
"Uzbekistan","UZB",2014,6185008,6185008,0,0,0
"Uzbekistan","UZB",2015,6020495,6020495,0,0,0
"Uzbekistan","UZB",2016,6864457,6859814,0,4643,0
"Uzbekistan","UZB",2017,7930182,7929553,0,629,0
"Uzbekistan","UZB",2018,65800,58973,0,6827,0
"Uzbekistan","UZB",2019,6469065,6462083,155,6827,0
"Uzbekistan","UZB",2020,11844921,4999217,0,6845704,0
"Uzbekistan","UZB",2021,550049,501016,12,49021,0
"Uzbekistan","UZB",2022,9671,5313,0,4358,0
"Uzbekistan","UZB",2023,76268,69972,72,6224,0
"Uzbekistan","UZB",2024,94985133,82,51873255,43111796,0
"Venezuela","VEN",1965,1369,1369,0,0,0
"Venezuela","VEN",1966,1395,1395,0,0,0
"Venezuela","VEN",1967,1636,1636,0,0,0
"Venezuela","VEN",1968,2748,2748,0,0,0
"Venezuela","VEN",1969,319,319,0,0,0
"Venezuela","VEN",1970,4104,4104,0,0,0
"Venezuela","VEN",1971,539,539,0,0,0
"Venezuela","VEN",1972,602,602,0,0,0
"Venezuela","VEN",1973,6225,6225,0,0,0
"Venezuela","VEN",1974,7707,7707,0,0,0
"Venezuela","VEN",1975,8931,8931,0,0,0
"Venezuela","VEN",1976,10578,10578,0,0,0
"Venezuela","VEN",1977,12163,12163,0,0,0
"Venezuela","VEN",1978,12232,12232,0,0,0
"Venezuela","VEN",1979,1424,1424,0,0,0
"Venezuela","VEN",1980,14587,14587,0,0,0
"Venezuela","VEN",1981,15088,15088,0,0,0
"Venezuela","VEN",1982,15814,15814,0,0,0
"Venezuela","VEN",1983,18063,18063,0,0,0
"Venezuela","VEN",1984,20243,20243,0,0,0
"Venezuela","VEN",1985,22648,22648,0,0,0
"Venezuela","VEN",1986,25159,25159,0,0,0
"Venezuela","VEN",1987,30843,30843,0,0,0
"Venezuela","VEN",1988,34203,34203,0,0,0
"Venezuela","VEN",1989,34666,34666,0,0,0
"Venezuela","VEN",1990,36983,36983,0,0,0
"Venezuela","VEN",1991,44542,44542,0,0,0
"Venezuela","VEN",1992,47271,47271,0,0,0
"Venezuela","VEN",1993,47478,47478,0,0,0
"Venezuela","VEN",1994,51284,51284,0,0,0
"Venezuela","VEN",1995,5145,5145,0,0,0
"Venezuela","VEN",1996,53847,53847,0,0,0
"Venezuela","VEN",1997,57268,57268,0,0,0
"Venezuela","VEN",1998,57923,57923,0,0,0
"Venezuela","VEN",1999,606,606,0,0,0
"Venezuela","VEN",2000,62886,62886,0,0,0
"Venezuela","VEN",2001,60441,60441,0,0,0
"Venezuela","VEN",2002,59534,59534,0,0,0
"Venezuela","VEN",2003,60532,60532,0,0,0
"Venezuela","VEN",2004,70075,70075,0,0,0
"Venezuela","VEN",2005,7708849,7708849,0,0,0
"Venezuela","VEN",2006,8141334,8141334,0,0,0
"Venezuela","VEN",2007,8303442,8303442,0,0,0
"Venezuela","VEN",2008,867129,867129,0,0,0
"Venezuela","VEN",2009,8583926,8583926,0,0,0
"Venezuela","VEN",2010,7666224,7665978,0,246,0
"Venezuela","VEN",2011,8315769,8315471,0,298,0
"Venezuela","VEN",2012,8174076,8173554,0,522,0
"Venezuela","VEN",2013,8158961,8149598,8827,536,0
"Venezuela","VEN",2014,9190316,8036382,1097215,55985,734
"Venezuela","VEN",2015,833544,747356,74664,5666,5858
"Venezuela","VEN",2016,6400601,6295822,97986,5684,1109
"Venezuela","VEN",2017,7105732,7003548,95649,4901,1634
"Venezuela","VEN",2018,6529378,6528189,429,351,409
"Venezuela","VEN",2019,689564,627894,60359,1311,0
"Venezuela","VEN",2020,27117361,6719002,19880213,1311,516835
"Venezuela","VEN",2021,26561057,6784536,19144934,11385,620202
"Venezuela","VEN",2022,7024777,6851177,162215,11385,0
"Venezuela","VEN",2023,25669242,7263774,17198404,1207064,0
"Venezuela","VEN",2024,26241429,7283675,17245522,1712232,0
"Vietnam","VNM",1965,34,34,0,0,0
"Vietnam","VNM",1966,39,39,0,0,0
"Vietnam","VNM",1967,43,43,0,0,0
"Vietnam","VNM",1968,48,48,0,0,0
"Vietnam","VNM",1969,54,54,0,0,0
"Vietnam","VNM",1970,6,6,0,0,0
"Vietnam","VNM",1971,614,614,0,0,0
"Vietnam","VNM",1972,422,422,0,0,0
"Vietnam","VNM",1973,42,42,0,0,0
"Vietnam","VNM",1974,42,42,0,0,0
"Vietnam","VNM",1975,5,5,0,0,0
"Vietnam","VNM",1976,557,557,0,0,0
"Vietnam","VNM",1977,6,6,0,0,0
"Vietnam","VNM",1978,8,8,0,0,0
"Vietnam","VNM",1979,1,1,0,0,0
"Vietnam","VNM",1980,1488,1488,0,0,0
"Vietnam","VNM",1981,1507,1507,0,0,0
"Vietnam","VNM",1982,156,156,0,0,0
"Vietnam","VNM",1983,1223,1223,0,0,0
"Vietnam","VNM",1984,1599,1599,0,0,0
"Vietnam","VNM",1985,1477,1477,0,0,0
"Vietnam","VNM",1986,1407,1407,0,0,0
"Vietnam","VNM",1987,1384,1384,0,0,0
"Vietnam","VNM",1988,1791,1791,0,0,0
"Vietnam","VNM",1989,3838,3838,0,0,0
"Vietnam","VNM",1990,5369,5369,0,0,0
"Vietnam","VNM",1991,6317,6317,0,0,0
"Vietnam","VNM",1992,7228,7228,0,0,0
"Vietnam","VNM",1993,7965,7965,0,0,0
"Vietnam","VNM",1994,9243,9243,0,0,0
"Vietnam","VNM",1995,10582,10582,0,0,0
"Vietnam","VNM",1996,12008,12008,0,0,0
"Vietnam","VNM",1997,11657,11657,0,0,0
"Vietnam","VNM",1998,11095,11095,0,0,0
"Vietnam","VNM",1999,13774,13774,0,0,0
"Vietnam","VNM",2000,14551,14551,0,0,0
"Vietnam","VNM",2001,1821,1821,0,0,0
"Vietnam","VNM",2002,18198,18198,0,0,0
"Vietnam","VNM",2003,18986,18986,0,0,0
"Vietnam","VNM",2004,17818,17818,0,0,0
"Vietnam","VNM",2005,16540,16535,0,0,5
"Vietnam","VNM",2006,19776,19711,0,0,65
"Vietnam","VNM",2007,22516,22437,0,0,79
"Vietnam","VNM",2008,26056,25984,17,0,55
"Vietnam","VNM",2009,30155,29977,116,0,62
"Vietnam","VNM",2010,2858795,2852437,407,5896,55
"Vietnam","VNM",2011,41082031,41075672,407,5896,56
"Vietnam","VNM",2012,5336897,5330537,407,5896,57
"Vietnam","VNM",2013,57826330,57819687,689,5896,58
"Vietnam","VNM",2014,62172353,62164936,689,6669,59
"Vietnam","VNM",2015,62920,56123,121,6669,7
"Vietnam","VNM",2016,64793,63941,201,529,122
"Vietnam","VNM",2017,16829,8594,35,7992,208
"Vietnam","VNM",2018,84078,83081,487,22,488
"Vietnam","VNM",2019,71694,66117,724,4818,35
"Vietnam","VNM",2020,84644,72867,982,10761,34
"Vietnam","VNM",2021,108197,78673,3341,26151,32
"Vietnam","VNM",2022,21635,9591,9091,2575,378
"Vietnam","VNM",2023,118767,80621,11586,25692,868
"Vietnam","VNM",2024,128364,88723,12747,25862,1032
"Western Africa (EI)","REG",1965,47769478,47769478,0,0,0
"Western Africa (EI)","REG",1966,93121475,93121475,0,0,0
"Western Africa (EI)","REG",1967,19343364,19343364,0,0,0
"Western Africa (EI)","REG",1968,3014785,3014785,0,0,0
"Western Africa (EI)","REG",1969,39912698,39912698,0,0,0
"Western Africa (EI)","REG",1970,46474504,46474504,0,0,0
"Western Africa (EI)","REG",1971,47643704,47643666,0,0,38
"Western Africa (EI)","REG",1972,5177091,5177053,0,0,38
"Western Africa (EI)","REG",1973,60653806,60653768,0,0,38
"Western Africa (EI)","REG",1974,6516136,6516097,0,0,39
"Western Africa (EI)","REG",1975,69217745,69217706,0,0,39
"Western Africa (EI)","REG",1976,7614428,7614389,0,0,39
"Western Africa (EI)","REG",1977,79343108,79343104,0,0,4
"Western Africa (EI)","REG",1978,70447292,70447288,0,0,4
"Western Africa (EI)","REG",1979,9512462,9512458,0,0,4
"Western Africa (EI)","REG",1980,9682,9678,0,0,4
"Western Africa (EI)","REG",1981,9728,9687,0,0,41
"Western Africa (EI)","REG",1982,9480,9439,0,0,41
"Western Africa (EI)","REG",1983,5777,5736,0,0,41
"Western Africa (EI)","REG",1984,5175,5133,0,0,42
"Western Africa (EI)","REG",1985,8255,8213,0,0,42
"Western Africa (EI)","REG",1986,10011,9969,0,0,42
"Western Africa (EI)","REG",1987,9810,9767,0,0,43
"Western Africa (EI)","REG",1988,10864,10821,0,0,43
"Western Africa (EI)","REG",1989,11784,11741,0,0,43
"Western Africa (EI)","REG",1990,11917183,11917091,0,0,92
"Western Africa (EI)","REG",1991,13887133,13887132,0,0,1
"Western Africa (EI)","REG",1992,14273307,14273202,0,0,105
"Western Africa (EI)","REG",1993,13667586,13667475,2,0,109
"Western Africa (EI)","REG",1994,13467895,13467728,54,0,113
"Western Africa (EI)","REG",1995,14168156,14167979,63,0,114
"Western Africa (EI)","REG",1996,14687980,14687782,71,0,127
"Western Africa (EI)","REG",1997,1502848,1502648,72,0,128
"Western Africa (EI)","REG",1998,11908551,11908342,76,0,133
"Western Africa (EI)","REG",1999,13960903,13960687,78,0,138
"Western Africa (EI)","REG",2000,14961164,14956968,79,2441,1676
"Western Africa (EI)","REG",2001,15355455,15349982,678,3019,1776
"Western Africa (EI)","REG",2002,18689319,16241856,6884,2438703,1876
"Western Africa (EI)","REG",2003,17913333,14431892,7399,3472286,1756
"Western Africa (EI)","REG",2004,43427840,16532358,843,459687,26434952
"Western Africa (EI)","REG",2005,24455092,16165274,8671,5516453,2764694
"Western Africa (EI)","REG",2006,50468687,14682668,9505,7405037,28371477
"Western Africa (EI)","REG",2007,25027359,13168417,8887,9052072,2797983
"Western Africa (EI)","REG",2008,53075558,15297708,7695,10312787,27457368
"Western Africa (EI)","REG",2009,27092815,15008674,74,12081631,2436
"Western Africa (EI)","REG",2010,1932222,1704404,54,25353,202411
"Western Africa (EI)","REG",2011,1981151,1726542,20549,39548,194512
"Western Africa (EI)","REG",2012,17966167,17663212,66189,48837,187929
"Western Africa (EI)","REG",2013,17429387,17075733,94281,78974,180399
"Western Africa (EI)","REG",2014,119534060,17866093,9486957,91986805,194205
"Western Africa (EI)","REG",2015,167637224,15962548,18304713,108038776,25331187
"Western Africa (EI)","REG",2016,83128184,18399588,180753,38930708,25617135
"Western Africa (EI)","REG",2017,83865953,1879208,17957069,29796928,34232748
"Western Africa (EI)","REG",2018,126910634,19940195,19212638,63376844,24380957
"Western Africa (EI)","REG",2019,153956539,22510422,23213577,80721617,27510923
"Western Africa (EI)","REG",2020,101723164,22443417,41647372,9032272,28600103
"Western Africa (EI)","REG",2021,134426109,24301472,60833126,11808537,37482974
"Western Africa (EI)","REG",2022,81661721,25705883,6020391,12994723,36940724
"Western Africa (EI)","REG",2023,90131586,27870361,9918646,15370903,36971676
"Western Africa (EI)","REG",2024,95191883,30010748,9951244,18157086,37072805
"World","OWID_WRL",1965,110305037,92319806,0,0,17985231
"World","OWID_WRL",1966,118187703,98381696,0,0,19806007
"World","OWID_WRL",1967,12056081,10057424,0,0,1998657
"World","OWID_WRL",1968,32712932,10592887,0,0,22120045
"World","OWID_WRL",1969,34475389,11217424,0,0,23257965
"World","OWID_WRL",1970,37448394,11746497,0,0,25701897
"World","OWID_WRL",1971,40160716,12272422,0,0,27888294
"World","OWID_WRL",1972,31173404,1284629,0,0,29888775
"World","OWID_WRL",1973,4512598,1303013,0,0,3209585
"World","OWID_WRL",1974,48601402,14312317,0,0,34289085
"World","OWID_WRL",1975,17970042,14488834,0,0,3481208
"World","OWID_WRL",1976,18310471,14431366,0,0,3879105
"World","OWID_WRL",1977,19005928,14916724,0,0,4089204
"World","OWID_WRL",1978,20473491,16143823,3,0,4329665
"World","OWID_WRL",1979,63451124,16951862,6,0,46499256
"World","OWID_WRL",1980,67034062,17316493,105,0,49717464
"World","OWID_WRL",1981,23037758,17689036,105,0,5348617
"World","OWID_WRL",1982,79718220,18009081,185,0,61708954
"World","OWID_WRL",1983,28892680,18777689,3279495,3,6835493
"World","OWID_WRL",1984,78115016,19413734,44755556,6311111,7634615
"World","OWID_WRL",1985,174462693,19792437,64220205,11747475,78702576
"World","OWID_WRL",1986,39617381,2006073,13883132,15183838,8544338
"World","OWID_WRL",1987,50081506,20331924,19537677,1060303,9151602
"World","OWID_WRL",1988,43911337,20983489,3315798,10195959,9416091
"World","OWID_WRL",1989,65274914,2087587,26497767,26222324,10467236
"World","OWID_WRL",1990,89030759,2158622,36324706,38824996,11722435
"World","OWID_WRL",1991,88920156,22085442,4086107,50522286,12226321
"World","OWID_WRL",1992,44597741,22083147,4732812,4665791,13115991
"World","OWID_WRL",1993,48232235,23413206,5704169,5566775,13548085
"World","OWID_WRL",1994,44309800,23559055,713173,5969829,14067743
"World","OWID_WRL",1995,89308024,2483389,8272123,63888276,14664236
"World","OWID_WRL",1996,83162449,2516815,9215601,69922996,1507037
